,Tags_Will revert after reading the email,Total Time Spent on Website,Lead Profile_Potential Lead,Last Activity_SMS Sent,Last Notable Activity_SMS Sent,Lead Origin_Lead Add Form,What is your current occupation_Working Professional,Lead Source_Reference,Tags_Ringing,Tags_Interested in other courses,What is your current occupation_Unemployed,Lead Profile_Unspecified,Tags_Closed by Horizzon,Last Activity_Olark Chat Conversation,Last Notable Activity_Modified,Lead Source_Welingak Website,Lead Profile_Student of SomeSchool,Tags_switched off,Lead Source_Olark Chat,Tags_Not doing further education,Lead Origin_Landing Page Submission,Lead Source_Others,Tags_Lost to EINS,Last Activity_Unreachable,Specialization_Unspecified,Last Activity_Email Bounced,Last Notable Activity_Unreachable,Lead Profile_Lateral Student,Tags_Interested  in full time MBA,TotalVisits,Specialization_Marketing Management,Specialization_Operations Management,Lead Source_Facebook,Specialization_Travel and Tourism,Tags_University not recognized,Last Activity_Form Submitted on Website,Specialization_Business Administration,Tags_In confusion whether part time or DLP,How did you hear about X Education_Student of SomeSchool,Tags_Lateral student,Lead Source_Social Media,Tags_invalid number,Tags_Interested in Next batch,Last Activity_Had a Phone Conversation,Lead Source_WeLearn,Last Activity_Email Link Clicked,Tags_Busy,Last Notable Activity_Email Marked Spam,Do Not Email_Yes,Last Activity_Converted to Lead,Lead Source_Referral Sites,What is your current occupation_Other,Specialization_Retail Management,Last Notable Activity_Page Visited on Website,Specialization_Healthcare Management,Last Notable Activity_Email Link Clicked,Specialization_Human Resource Management,Tags_Recognition issue (DEC approval),Last Notable Activity_Unsubscribed,Tags_Still Thinking,Tags_Lost to Others,What matters most to you in choosing a course_Flexibility & Convenience,Lead Source_bing,City_Tier II Cities,How did you hear about X Education_Unspecified,How did you hear about X Education_Word Of Mouth,Specialization_International Business,How did you hear about X Education_SMS,Lead Origin_Lead Import,Last Notable Activity_Olark Chat Conversation,City_Other Cities of Maharashtra,Specialization_Rural and Agribusiness,A free copy of Mastering The Interview_Yes,Lead Source_Direct Traffic,Specialization_E-Business,Last Activity_Email Marked Spam,Last Activity_Page Visited on Website,Lead Source_Pay per Click Ads,Lead Source_welearnblog_Home,Last Activity_Resubscribed to emails,Lead Source_NC_EDM,How did you hear about X Education_Other,Converted
9138,False,-0.8904357737302593,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
4035,False,-0.09864433175530161,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,-0.1056048342174981,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0
4178,True,0.0016979016747045387,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.285677808984768,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,1
6583,True,-0.6021799031495143,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.0074212803443148,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
4395,False,-0.8904357737302593,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
3422,False,-0.8904357737302593,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
7244,False,-0.3996710320453201,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.3838613628579513,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0
8738,False,1.00876904446313,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,-0.3838613628579513,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
1477,True,0.6274685574291066,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,-0.6621178914984045,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1
928,False,-0.8904357737302593,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0
698,False,-0.6806292856493373,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45090822306340833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
3560,False,-0.6934001153586109,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45090822306340833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
810,False,-0.6806292856493373,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.45090822306340833,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0
2952,True,-0.8904357737302593,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
2749,True,-0.8904357737302593,False,True,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,-0.9403744201388577,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
7061,False,-0.3887246065802285,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.1726516944229551,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0
1729,False,1.740355146380084,False,True,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,1.5639343376252213,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,0
